Number,Time
17441,21933.3
17442,21934.6
17443,21935.9
17444,21937.2
17445,21938.5
17446,21939.8
17447,21941.1
17448,21942.4
17449,21943.7
17450,21945
17451,21946.3
17452,21947.6
17453,21948.9
17454,21950.2
17455,21951.5
17456,21952.8
17457,21954.1
17458,21955.4
17459,21956.7
17460,21958
17461,21959.3
17462,21960.6
17463,21961.9
17464,21963.2
17465,21964.5
17466,21965.8
17467,21967.1
17468,21968.4
17469,21969.7
17470,21971
17471,21972.3
17472,21973.6
17473,21974.9
17474,21976.2
17475,21977.5
17476,21978.8
17477,21980.1
17478,21981.4
17479,21982.7
17480,21984
17481,21985.3
17482,21986.6
17483,21987.9
17484,21989.2
17485,21990.5
17486,21991.8
17487,21993.1
17488,21994.4
17489,21995.7
17490,21997
17491,21998.3
17492,21999.6
17493,22000.9
17494,22002.2
17495,22003.5
17496,22004.8
17497,22006.1
17498,22007.4
17499,22008.7
17500,22010
17501,22011.3
17502,22012.6
17503,22013.9
17504,22015.2
17505,22016.5
17506,22017.8
17507,22019.1
17508,22020.4
17509,22021.7
17510,22023
17511,22024.3
17512,22025.6
17513,22026.9
17514,22028.2
17515,22029.5
17516,22030.8
17517,22032.1
17518,22033.4
17519,22034.7
17520,22036
17521,22037.3
17522,22038.6
17523,22039.9
17524,22041.2
17525,22042.5
17526,22043.8
17527,22045.1
17528,22046.4
17529,22047.7
17530,22049
17531,22050.3
17532,22051.6
17533,22052.9
17534,22054.2
17535,22055.5
17536,22056.8
17537,22058.1
17538,22059.4
17539,22060.7
17540,22062
17541,22063.3
17542,22064.6
17543,22065.9
17544,22067.2
17545,22068.5
17546,22069.8
17547,22071.1
17548,22072.4
17549,22073.7
17550,22075
17551,22076.3
17552,22077.6
17553,22078.9
17554,22080.2
17555,22081.5
17556,22082.8
17557,22084.1
17558,22085.4
17559,22086.7
17560,22088
17561,22089.3
17562,22090.6
17563,22091.9
17564,22093.2
17565,22094.5
17566,22095.8
17567,22097.1
17568,22098.4
17569,22099.7
17570,22101
17571,22102.3
17572,22103.6
17573,22104.9
17574,22106.2
17575,22107.5
17576,22108.8
17577,22110.1
17578,22111.4
17579,22112.7
17580,22114
17581,22115.3
17582,22116.6
17583,22117.9
17584,22119.2
17585,22120.5
17586,22121.8
17587,22123.1
17588,22124.4
17589,22125.7
17590,22127
17591,22128.3
17592,22129.6
17593,22130.9
17594,22132.2
17595,22133.5
17596,22134.8
17597,22136.1
17598,22137.4
17599,22138.7
17600,22140
17601,22141.3
17602,22142.6
17603,22143.9
17604,22145.2
17605,22146.5
17606,22147.8
17607,22149.1
17608,22150.4
17609,22151.7
17610,22153
17611,22154.3
17612,22155.6
17613,22156.9
17614,22158.2
17615,22159.5
17616,22160.8
17617,22162.1
17618,22163.4
17619,22164.7
17620,22166
17621,22167.3
17622,22168.6
17623,22169.9
17624,22171.2
17625,22172.5
17626,22173.8
17627,22175.1
17628,22176.4
17629,22177.7
17630,22179
17631,22180.3
17632,22181.6
17633,22182.9
17634,22184.2
17635,22185.5
17636,22186.8
17637,22188.1
17638,22189.4
17639,22190.7
17640,22192
17641,22193.3
17642,22194.6
17643,22195.9
17644,22197.2
17645,22198.5
17646,22199.8
17647,22201.1
17648,22202.4
17649,22203.7
17650,22205
17651,22206.3
17652,22207.6
17653,22208.9
17654,22210.2
17655,22211.5
17656,22212.8
17657,22214.1
17658,22215.4
17659,22216.7
17660,22218
17661,22219.3
17662,22220.6
17663,22221.9
17664,22223.2
17665,22224.5
17666,22225.8
17667,22227.1
17668,22228.4
17669,22229.7
17670,22231
17671,22232.3
17672,22233.6
17673,22234.9
17674,22236.2
17675,22237.5
17676,22238.8
17677,22240.1
17678,22241.4
17679,22242.7
17680,22244
17681,22245.3
17682,22246.6
17683,22247.9
17684,22249.2
17685,22250.5
17686,22251.8
17687,22253.1
17688,22254.4
17689,22255.7
17690,22257
17691,22258.3
17692,22259.6
17693,22260.9
17694,22262.2
17695,22263.5
17696,22264.8
17697,22266.1
17698,22267.4
17699,22268.7
17700,22270
17701,22271.3
17702,22272.6
17703,22273.9
17704,22275.2
17705,22276.5
17706,22277.8
17707,22279.1
17708,22280.4
17709,22281.7
17710,22283
17711,22284.3
17712,22285.6
17713,22286.9
17714,22288.2
17715,22289.5
17716,22290.8
17717,22292.1
17718,22293.4
17719,22294.7
17720,22296
17721,22297.3
17722,22298.6
17723,22299.9
17724,22301.2
17725,22302.5
17726,22303.8
17727,22305.1
17728,22306.4
17729,22307.7
17730,22309
17731,22310.3
17732,22311.6
17733,22312.9
17734,22314.2
17735,22315.5
17736,22316.8
17737,22318.1
17738,22319.4
17739,22320.7
17740,22322
17741,22323.3
17742,22324.6
17743,22325.9
17744,22327.2
17745,22328.5
17746,22329.8
17747,22331.1
17748,22332.4
17749,22333.7
17750,22335
17751,22336.3
17752,22337.6
17753,22338.9
17754,22340.2
17755,22341.5
17756,22342.8
17757,22344.1
17758,22345.4
17759,22346.7
17760,22348
17761,22349.3
17762,22350.6
17763,22351.9
17764,22353.2
17765,22354.5
17766,22355.8
17767,22357.1
17768,22358.4
17769,22359.7
17770,22361
17771,22362.3
17772,22363.6
17773,22364.9
17774,22366.2
17775,22367.5
17776,22368.8
17777,22370.1
17778,22371.4
17779,22372.7
17780,22374
17781,22375.3
17782,22376.6
17783,22377.9
17784,22379.2
17785,22380.5
17786,22381.8
17787,22383.1
17788,22384.4
17789,22385.7
17790,22387
17791,22388.3
17792,22389.6
17793,22390.9
17794,22392.2
17795,22393.5
17796,22394.8
17797,22396.1
17798,22397.4
17799,22398.7
17800,22400
17801,22401.3
17802,22402.6
17803,22403.9
17804,22405.2
17805,22406.5
17806,22407.8
17807,22409.1
17808,22410.4
17809,22411.7
17810,22413
17811,22414.3
17812,22415.6
17813,22416.9
17814,22418.2
17815,22419.5
17816,22420.8
17817,22422.1
17818,22423.4
17819,22424.7
17820,22426
17821,22427.3
17822,22428.6
17823,22429.9
17824,22431.2
17825,22432.5
17826,22433.8
17827,22435.1
17828,22436.4
17829,22437.7
17830,22439
17831,22440.3
17832,22441.6
17833,22442.9
17834,22444.2
17835,22445.5
17836,22446.8
17837,22448.1
17838,22449.4
17839,22450.7
17840,22452
17841,22453.3
17842,22454.6
17843,22455.9
17844,22457.2
17845,22458.5
17846,22459.8
17847,22461.1
17848,22462.4
17849,22463.7
17850,22465
17851,22466.3
17852,22467.6
17853,22468.9
17854,22470.2
17855,22471.5
17856,22472.8
17857,22474.1
17858,22475.4
17859,22476.7
17860,22478
17861,22479.3
17862,22480.6
17863,22481.9
17864,22483.2
17865,22484.5
17866,22485.8
17867,22487.1
17868,22488.4
17869,22489.7
17870,22491
17871,22492.3
17872,22493.6
17873,22494.9
17874,22496.2
17875,22497.5
17876,22498.8
17877,22500.1
17878,22501.4
17879,22502.7
17880,22504
17881,22505.3
17882,22506.6
17883,22507.9
17884,22509.2
17885,22510.5
17886,22511.8
17887,22513.1
17888,22514.4
17889,22515.7
17890,22517
17891,22518.3
17892,22519.6
17893,22520.9
17894,22522.2
17895,22523.5
17896,22524.8
17897,22526.1
17898,22527.4
17899,22528.7
17900,22530
17901,22531.3
17902,22532.6
17903,22533.9
17904,22535.2
17905,22536.5
17906,22537.8
17907,22539.1
17908,22540.4
17909,22541.7
17910,22543
17911,22544.3
17912,22545.6
17913,22546.9
17914,22548.2
17915,22549.5
17916,22550.8
17917,22552.1
17918,22553.4
17919,22554.7
17920,22556
17921,22557.3
17922,22558.6
17923,22559.9
17924,22561.2
17925,22562.5
17926,22563.8
17927,22565.1
17928,22566.4
17929,22567.7
17930,22569
17931,22570.3
17932,22571.6
17933,22572.9
17934,22574.2
17935,22575.5
17936,22576.8
17937,22578.1
17938,22579.4
17939,22580.7
17940,22582
17941,22583.3
17942,22584.6
17943,22585.9
17944,22587.2
17945,22588.5
17946,22589.8
17947,22591.1
17948,22592.4
17949,22593.7
17950,22595
17951,22596.3
17952,22597.6
17953,22598.9
17954,22600.2
17955,22601.5
17956,22602.8
17957,22604.1
17958,22605.4
17959,22606.7
17960,22608
17961,22609.3
17962,22610.6
17963,22611.9
17964,22613.2
17965,22614.5
17966,22615.8
17967,22617.1
17968,22618.4
17969,22619.7
17970,22621
17971,22622.3
17972,22623.6
17973,22624.9
17974,22626.2
17975,22627.5
17976,22628.8
17977,22630.1
17978,22631.4
17979,22632.7
17980,22634
17981,22635.3
17982,22636.6
17983,22637.9
17984,22639.2
17985,22640.5
17986,22641.8
17987,22643.1
17988,22644.4
17989,22645.7
17990,22647
17991,22648.3
17992,22649.6
17993,22650.9
17994,22652.2
17995,22653.5
17996,22654.8
17997,22656.1
17998,22657.4
17999,22658.7
18000,22660
18001,22661.3
18002,22662.6
18003,22663.9
18004,22665.2
18005,22666.5
18006,22667.8
18007,22669.1
18008,22670.4
18009,22671.7
18010,22673
18011,22674.3
18012,22675.6
18013,22676.9
18014,22678.2
18015,22679.5
18016,22680.8
18017,22682.1
18018,22683.4
18019,22684.7
18020,22686
18021,22687.3
18022,22688.6
18023,22689.9
18024,22691.2
18025,22692.5
18026,22693.8
18027,22695.1
18028,22696.4
18029,22697.7
18030,22699
18031,22700.3
18032,22701.6
18033,22702.9
18034,22704.2
18035,22705.5
18036,22706.8
18037,22708.1
18038,22709.4
18039,22710.7
18040,22712
18041,22713.3
18042,22714.6
18043,22715.9
18044,22717.2
18045,22718.5
18046,22719.8
18047,22721.1
18048,22722.4
18049,22723.7
18050,22725
18051,22726.3
18052,22727.6
18053,22728.9
18054,22730.2
18055,22731.5
18056,22732.8
18057,22734.1
18058,22735.4
18059,22736.7
18060,22738
18061,22739.3
18062,22740.6
18063,22741.9
18064,22743.2
18065,22744.5
18066,22745.8
18067,22747.1
18068,22748.4
18069,22749.7
18070,22751
18071,22752.3
18072,22753.6
18073,22754.9
18074,22756.2
18075,22757.5
18076,22758.8
18077,22760.1
18078,22761.4
18079,22762.7
18080,22764
18081,22765.3
18082,22766.6
18083,22767.9
18084,22769.2
18085,22770.5
18086,22771.8
18087,22773.1
18088,22774.4
18089,22775.7
18090,22777
18091,22778.3
18092,22779.6
18093,22780.9
18094,22782.2
18095,22783.5
18096,22784.8
18097,22786.1
18098,22787.4
18099,22788.7
18100,22790
18101,22791.3
18102,22792.6
18103,22793.9
18104,22795.2
18105,22796.5
18106,22797.8
18107,22799.1
18108,22800.4
18109,22801.7
18110,22803
18111,22804.3
18112,22805.6
18113,22806.9
18114,22808.2
18115,22809.5
18116,22810.8
18117,22812.1
18118,22813.4
18119,22814.7
18120,22816
18121,22817.3
18122,22818.6
18123,22819.9
18124,22821.2
18125,22822.5
18126,22823.8
18127,22825.1
18128,22826.4
18129,22827.7
18130,22829
18131,22830.3
18132,22831.6
18133,22832.9
18134,22834.2
18135,22835.5
18136,22836.8
18137,22838.1
18138,22839.4
18139,22840.7
18140,22842
18141,22843.3
18142,22844.6
18143,22845.9
18144,22847.2
18145,22848.5
18146,22849.8
18147,22851.1
18148,22852.4
18149,22853.7
18150,22855
18151,22856.3
18152,22857.6
18153,22858.9
18154,22860.2
18155,22861.5
18156,22862.8
18157,22864.1
18158,22865.4
18159,22866.7
18160,22868
18161,22869.3
18162,22870.6
18163,22871.9
18164,22873.2
18165,22874.5
18166,22875.8
18167,22877.1
18168,22878.4
18169,22879.7
18170,22881
18171,22882.3
18172,22883.6
18173,22884.9
18174,22886.2
18175,22887.5
18176,22888.8
18177,22890.1
18178,22891.4
18179,22892.7
18180,22894
18181,22895.3
18182,22896.6
18183,22897.9
18184,22899.2
18185,22900.5
18186,22901.8
18187,22903.1
18188,22904.4
18189,22905.7
18190,22907
18191,22908.3
18192,22909.6
18193,22910.9
18194,22912.2
18195,22913.5
18196,22914.8
18197,22916.1
18198,22917.4
18199,22918.7
18200,22920
18201,22921.3
18202,22922.6
18203,22923.9
18204,22925.2
18205,22926.5
18206,22927.8
18207,22929.1
18208,22930.4
18209,22931.7
18210,22933
18211,22934.3
18212,22935.6
18213,22936.9
18214,22938.2
18215,22939.5
18216,22940.8
18217,22942.1
18218,22943.4
18219,22944.7
18220,22946
18221,22947.3
18222,22948.6
18223,22949.9
18224,22951.2
18225,22952.5
18226,22953.8
18227,22955.1
18228,22956.4
18229,22957.7
18230,22959
18231,22960.3
18232,22961.6
18233,22962.9
18234,22964.2
18235,22965.5
18236,22966.8
18237,22968.1
18238,22969.4
18239,22970.7
18240,22972
18241,22973.3
18242,22974.6
18243,22975.9
18244,22977.2
18245,22978.5
18246,22979.8
18247,22981.1
18248,22982.4
18249,22983.7
18250,22985
18251,22986.3
18252,22987.6
18253,22988.9
18254,22990.2
18255,22991.5
18256,22992.8
18257,22994.1
18258,22995.4
18259,22996.7
18260,22998
18261,22999.3
18262,23000.6
18263,23001.9
18264,23003.2
18265,23004.5
18266,23005.8
18267,23007.1
18268,23008.4
18269,23009.7
18270,23011
18271,23012.3
18272,23013.6
18273,23014.9
18274,23016.2
18275,23017.5
18276,23018.8
18277,23020.1
18278,23021.4
18279,23022.7
18280,23024
18281,23025.3
18282,23026.6
18283,23027.9
18284,23029.2
18285,23030.5
18286,23031.8
18287,23033.1
18288,23034.4
18289,23035.7
18290,23037
18291,23038.3
18292,23039.6
18293,23040.9
18294,23042.2
18295,23043.5
18296,23044.8
18297,23046.1
18298,23047.4
18299,23048.7
18300,23050
18301,23051.3
18302,23052.6
18303,23053.9
18304,23055.2
18305,23056.5
18306,23057.8
18307,23059.1
18308,23060.4
18309,23061.7
18310,23063
18311,23064.3
18312,23065.6
18313,23066.9
18314,23068.2
18315,23069.5
18316,23070.8
18317,23072.1
18318,23073.4
18319,23074.7
18320,23076
18321,23077.3
18322,23078.6
18323,23079.9
18324,23081.2
18325,23082.5
18326,23083.8
18327,23085.1
18328,23086.4
18329,23087.7
18330,23089
18331,23090.3
18332,23091.6
18333,23092.9
18334,23094.2
18335,23095.5
18336,23096.8
18337,23098.1
18338,23099.4
18339,23100.7
18340,23102
18341,23103.3
18342,23104.6
18343,23105.9
18344,23107.2
18345,23108.5
18346,23109.8
18347,23111.1
18348,23112.4
18349,23113.7
18350,23115
18351,23116.3
18352,23117.6
18353,23118.9
18354,23120.2
18355,23121.5
18356,23122.8
18357,23124.1
18358,23125.4
18359,23126.7
18360,23128
18361,23129.3
18362,23130.6
18363,23131.9
18364,23133.2
18365,23134.5
18366,23135.8
18367,23137.1
18368,23138.4
18369,23139.7
18370,23141
18371,23142.3
18372,23143.6
18373,23144.9
18374,23146.2
18375,23147.5
18376,23148.8
18377,23150.1
18378,23151.4
18379,23152.7
18380,23154
18381,23155.3
18382,23156.6
18383,23157.9
18384,23159.2
18385,23160.5
18386,23161.8
18387,23163.1
18388,23164.4
18389,23165.7
18390,23167
18391,23168.3
18392,23169.6
18393,23170.9
18394,23172.2
18395,23173.5
18396,23174.8
18397,23176.1
18398,23177.4
18399,23178.7
18400,23180
18401,23181.3
18402,23182.6
18403,23183.9
18404,23185.2
18405,23186.5
18406,23187.8
18407,23189.1
18408,23190.4
18409,23191.7
18410,23193
18411,23194.3
18412,23195.6
18413,23196.9
18414,23198.2
18415,23199.5
18416,23200.8
18417,23202.1
18418,23203.4
18419,23204.7
18420,23206
18421,23207.3
18422,23208.6
18423,23209.9
18424,23211.2
18425,23212.5
18426,23213.8
18427,23215.1
18428,23216.4
18429,23217.7
18430,23219
18431,23220.3
18432,23221.6
18433,23222.9
18434,23224.2
18435,23225.5
18436,23226.8
18437,23228.1
18438,23229.4
18439,23230.7
18440,23232
18441,23233.3
18442,23234.6
18443,23235.9
18444,23237.2
18445,23238.5
18446,23239.8
18447,23241.1
18448,23242.4
18449,23243.7
18450,23245
18451,23246.3
18452,23247.6
18453,23248.9
18454,23250.2
18455,23251.5
18456,23252.8
18457,23254.1
18458,23255.4
18459,23256.7
18460,23258
18461,23259.3
18462,23260.6
18463,23261.9
18464,23263.2
18465,23264.5
18466,23265.8
18467,23267.1
18468,23268.4
18469,23269.7
18470,23271
18471,23272.3
18472,23273.6
18473,23274.9
18474,23276.2
18475,23277.5
18476,23278.8
18477,23280.1
18478,23281.4
18479,23282.7
18480,23284
18481,23285.3
18482,23286.6
18483,23287.9
18484,23289.2
18485,23290.5
18486,23291.8
18487,23293.1
18488,23294.4
18489,23295.7
18490,23297
18491,23298.3
18492,23299.6
18493,23300.9
18494,23302.2
18495,23303.5
18496,23304.8
18497,23306.1
18498,23307.4
18499,23308.7
18500,23310
18501,23311.3
18502,23312.6
18503,23313.9
18504,23315.2
18505,23316.5
18506,23317.8
18507,23319.1
18508,23320.4
18509,23321.7
18510,23323
18511,23324.3
18512,23325.6
18513,23326.9
18514,23328.2
18515,23329.5
18516,23330.8
18517,23332.1
18518,23333.4
18519,23334.7
18520,23336
18521,23337.3
18522,23338.6
18523,23339.9
18524,23341.2
18525,23342.5
18526,23343.8
18527,23345.1
18528,23346.4
18529,23347.7
18530,23349
18531,23350.3
18532,23351.6
18533,23352.9
18534,23354.2
18535,23355.5
18536,23356.8
18537,23358.1
18538,23359.4
18539,23360.7
18540,23362
18541,23363.3
18542,23364.6
18543,23365.9
18544,23367.2
18545,23368.5
18546,23369.8
18547,23371.1
18548,23372.4
18549,23373.7
18550,23375
18551,23376.3
18552,23377.6
18553,23378.9
18554,23380.2
18555,23381.5
18556,23382.8
18557,23384.1
18558,23385.4
18559,23386.7
18560,23388
18561,23389.3
18562,23390.6
18563,23391.9
18564,23393.2
18565,23394.5
18566,23395.8
18567,23397.1
18568,23398.4
18569,23399.7
18570,23401
18571,23402.3
18572,23403.6
18573,23404.9
18574,23406.2
18575,23407.5
18576,23408.8
18577,23410.1
18578,23411.4
18579,23412.7
18580,23414
18581,23415.3
18582,23416.6
18583,23417.9
18584,23419.2
18585,23420.5
18586,23421.8
18587,23423.1
18588,23424.4
18589,23425.7
18590,23427
18591,23428.3
18592,23429.6
18593,23430.9
18594,23432.2
18595,23433.5
18596,23434.8
18597,23436.1
18598,23437.4
18599,23438.7
18600,23440
18601,23441.3
18602,23442.6
18603,23443.9
18604,23445.2
18605,23446.5
18606,23447.8
18607,23449.1
18608,23450.4
18609,23451.7
18610,23453
18611,23454.3
18612,23455.6
18613,23456.9
18614,23458.2
18615,23459.5
18616,23460.8
18617,23462.1
18618,23463.4
18619,23464.7
18620,23466
18621,23467.3
18622,23468.6
18623,23469.9
18624,23471.2
18625,23472.5
18626,23473.8
18627,23475.1
18628,23476.4
18629,23477.7
18630,23479
18631,23480.3
18632,23481.6
18633,23482.9
18634,23484.2
18635,23485.5
18636,23486.8
18637,23488.1
18638,23489.4
18639,23490.7
18640,23492
18641,23493.3
18642,23494.6
18643,23495.9
18644,23497.2
18645,23498.5
18646,23499.8
18647,23501.1
18648,23502.4
18649,23503.7
18650,23505
18651,23506.3
18652,23507.6
18653,23508.9
18654,23510.2
18655,23511.5
18656,23512.8
18657,23514.1
18658,23515.4
18659,23516.7
18660,23518
18661,23519.3
18662,23520.6
18663,23521.9
18664,23523.2
18665,23524.5
18666,23525.8
18667,23527.1
18668,23528.4
18669,23529.7
18670,23531
18671,23532.3
18672,23533.6
18673,23534.9
18674,23536.2
18675,23537.5
18676,23538.8
18677,23540.1
18678,23541.4
18679,23542.7
18680,23544
18681,23545.3
18682,23546.6
18683,23547.9
18684,23549.2
18685,23550.5
18686,23551.8
18687,23553.1
